num,id,content,class
4064,anakin2,DPP票已經太多了 再投會浪費 支持時力,0
4065,lifeframe,柯p救台灣,0
4066,tsungg,柯糞吃屎,0
4067,peterw,恭喜你踏入背骨撈仔的思考領域,0
4068,zebra01,心得文喔？現在八卦版可以隨便閒聊就對了,0
4069,MBV1698,推 下架綠共才是全民共識,0
4070,bear701107,反正死是你我大家一起死啊你喜歡大家一起死你口中綠共就陪你啊,0
4071,tsungg,柯糞吃屎,0
4072,zxc1234529,你投誰其實不重要啦,0
4073,Grandslammmm,真的 看蟑螂逼波跳最爽了,0
4074,wwvvkai,藍綠不過半 票投國民黨 by民眾黨,0
4075,F93935,藍綠不過半 票投陳明義 台灣重開機誰在意柯糞票呢？,0
4076,luvfilm,柯糞崩潰 94爽,0
4077,Tokii,先生您哪位 聽您的內心戲？,0
4078,saisai34,基本上再怎麼防堵 中共就是有辦法滲透反滲透法主要是講求象徵意義 向全世界展現台灣反中共的決心 懂嗎?事實就是如此 你可能覺得很好笑 但這是一種政治宣示 沒看中共氣得跳腳嗎?,0
4079,saisai34,凡是中共跟舔中的人反對的 我們就要力挺,0
4080,didder,我五篇不能發了 感謝這個耳光1樓笑翻我 法案是象徵意義 XD不愧是綠衛兵. 法律只有象徵意義呢我笑到不能動了  希望更多綠粉來推你,0
4081,didder,立法是建立規則 在綠粉解讀變成精神跟象徵學法的人乾脆念宗教學跟哲學好了....,0
4082,a1000359,對喇 礦業法就沒有象徵意義 可悲,0
4083,LOVEMS,台灣價值大於法律的意思,0
4084,THAO168,立法本來就是一種精神，守法才是公民素質與義務，與其唱衰，不如多宣導「保密防諜，人人有責」反滲透法過了百利無害，到底有什麼理由可以擋？,0
4085,billionaire,http://bit.ly/34lbVxx,0
4086,FlashMan,綠共都放假不給時間討論了啦,0
4087,alovesunsun,中共都滲透到什麼地步了，先求有再說,0
4088,PLAYGGGG,菸糞的思考果然不是一般人能跟上先求有然後再給4年來修? 這招還玩不膩ㄛ,0
4089,sazdj,青年買不起房 囤房稅就不是先求有,0
4090,terry1020,柯p批評的東西很確實，所以蟑螂才怕,0
4091,IamYourDaddy,嘻嘻 師傅的版本是什麼？ 沒有也不用，信徒自己回腦補,0
4092,cheneden,文章會被洗下去喔,0
4093,kaky,為什麼不能訂得清楚?看看陽信跟雙子星就知道清楚了操作空間就變小了...還可能打到自家人,0
4094,Nfox,現在的反滲透法不是完全都民進黨版本裡面就有在協商時 加進國昌要求的東西,0
4095,Nfox,而且你去看看王定宇國昌陳柏惟的館長訪談他們雖然有些歧異 但目標基本上是一致,0
4096,Nfox,反滲透法有些也是國昌認同的 像電台跟網路,0
4097,Nfox,宮廟漏洞不好補 他們絕大多數都沒有登記都用個人名義開戶管理資金,0
4098,Nfox,就算有基金 也是跟宗教無關的其他基金,0
4099,AGODFATHER,把時力說的話塞給柯喔,0
4100,liuedd,明明就是怕宮廟漏洞卡到自己政治獻金，蟑螂抽煙抽到腦子壞掉了,0
4101,brepus,dpp又想搗亂了……,0
4102,brepus,宮廟漏洞一定要補上 dpp不要放水,0
4103,cruelgentle,https://i.imgur.com/uhMZIHn.jpg,0
4104,PHXD,腦粉有台灣價值的法律就能守護台灣，反之則不行，腦袋早就壞掉只看智障側翼粉專唬爛圖,0
4105,billseven,推文各種世界奇觀哈哈哈,0
4106,tsungg,柯糞吃屎,0
4107,runfive,多一點人探討法案才能選賢與能,0
4108,illegalmad,不能先過反滲透法嗎？,0
4109,tom222, https://i.imgur.com/Qvaep4o.jpg,0
4110,zxc1234529,樓下畜牲藍柯糞,0
4111,hwaien,抓到了，就是你們按讚又退讚，讓柯氣puppy,0
4112,F93935,抓到了 你這個柯糞白粉吸不夠,0
4113,wench760129,推,0
4114,wench760129,松信翻盤國民黨會崩潰，光想到這點就超爽,0
4115,yostop,高調,0
4116,demitri,蘇麗瓊跟柯撕破臉 柯粉還說是媒體挑撥,0
4117,oxoxx,媒體怎麼挑撥，又不是小孩子,0
4118,G8PIG,1450起手式：我是前任柯粉,0
4119,finzaghi,推 把藍綠看得最重的 就是你啦柯文哲,0
4120,Nfox,沒用 柯粉對蘇麗瓊的評價也很差認為如果沒有她 柯能辦得更好,0
4121,m21423,要支持民進黨可以不用打柯吧當初還不是分位置而已  事情本來該做機做好,0
4122,greedypeople,泛綠的柯黑本來就都當過柯粉 這點應該沒有什好質疑的吧,0
4123,cheneden,綠蟑螂很急，陳菊罵不得齁,0
4124,apteekki,推呀,0
4125,vincentkuo,曾經粉過柯的都很丟臉,0
4126,luvfilm,不用打柯 那柯打民進黨是在哈囉？,0
4127,lovemeandyou,要是民進黨2014台北市選舉能贏 幹嘛借將陳菊安排自己人馬監視柯文哲錯了嗎,0
4128,tsungg,柯糞吃屎,0
4129,puma20055,中立清高柯糞 整個崩到極點 笑死,0
4130,facewind,回收黨到底在沖三毀.....,0
4131,liquidbox,柯屁就無腦柯糞捧出來的,0
4132,Smoltzy,推,0
4133,wench760129,推,0
4134,yukiyama,支持民進黨，就是支持網軍搞爛PTT,0
4135,elpam,羅明才那有下課,0
4136,GaryMatthews,梁實秋都作古多久了 還選舉 XDDD,0
4137,yostop,支持下架國民黨,0
4138,yostop,費鴻泰花蓮王應該一起倒一倒,0
4139,popy8789,松山信義柯文哲票不少啊 跟丁守中5:5不過像抹紅就算了,0
4140,popy8789,不然蔡宜芳投的下去喔？,0
4141,popy8789,不然要投蔡宜芳？好,0
4142,popy8789,我是真松信人啊 要不要給你看身分證戶籍就住在五分埔附近而已是要黑什麼,0
4143,lynos,費一定上許淑華贏不了台北市民進黨應該沒有席次,0
4144,lynos,信義太藍了，很難贏,0
4145,seemoon2000,這區那麼藍 許都能快要翻盤 表示她經營地方做得不錯啊 滿意外的是希望綠不要過半 藍真的要守好鐵區,0
4146,seemoon2000,大同區基本綠穩贏的 不可能倒,0
4147,seemoon2000,反正蔡宜芳穩落選的 看她下次要嫁誰,0
4148,lPla,推 立論清楚正確,0
4149,k3o5l6bj,推,0
4150,e44444,推,0
4151,houu,推,0
4152,dream01212,許魔女加油,0
4153,oberon48,我相信除了許淑華之外還有比這兩人更好的候選人，民進黨可以不要再仇恨動員,0
4154,summersha,希望不過你看噓文多可怕,0
4155,summersha,許真的比其他兩位好多了,0
4156,summersha,許蠻有希望的加油,0
4157,apxd,推,0
4158,apxd,我想看兩個美魔女許淑華在立法院女子摔跤,0
4159,citima,花蓮人智力測驗,0
4160,GW1014,國民黨不倒台灣不會好,0
4161,airaqua,推,0
4162,cttw19,至少DPP 大同區也會有一席吧,0
4163,cttw19,我覺得就看投票率 藍投票率偏低 就有可能,0
4164,dryabi,你太小看花蓮王了吧,0
4165,hiball,-.-？,0
4166,Cersei,真的希望可以把費拉下來,0
4167,Cersei,我感覺你會被噓爆,0
4168,Cersei,KMT 早該倒一倒了,0
4169,lolo0129,落落長   你怎麼不出來選立委?,0
4170,iamthebest08,許魔女&蕭美琴加油,0
4171,Dark3355,花蓮王就笑笑看你,0
4172,alovesunsun,支持美魔女許淑華,0
4173,faint7606,推,0
4174,KCKCLIN,費鴻泰GOOGLE就一堆料了XD,0
4175,KCKCLIN,舔共泛藍渣渣才該消失在歷史洪流,0
4176,yolasiku,再次證明 支持柯屁等於支持國民黨,0
4177,Kikoro,爽快,0
4178,Xzcas,費 許 有夠爛,0
4179,mattaus,立法院有許淑華D、許淑華K之日近了,0
4180,vv956,投給蔡宜芳，她就要嫁給你啦,0
4181,fifi0828,費真的少上政論節目 沒有幫自己加分,0
4182,urchinchuang,推,0
4183,killloli,費真的討厭我一定投許拉下他,0
4184,crusaders811,仇恨動員是指台民黨那個說要報仇來找他的什麼總顧問還總督導嗎,0
4185,chucky,我身為信義區老居民，蔡宜芳不講話我還能投下去,0
4186,chucky,許淑華是哪裡好多了？不要唬爛這三位水準其實都差不多鳥,0
4187,s155260,花蓮王不可能輸,0
4188,crazypeo45,蔡宜芳本來就不會贏 但背刺費倒是看來有些許效果,0
4189,iamsosorry,花蓮王地方勢力盤根錯節 一兩次選舉輸掉不可能消滅的,0
4190,haohaobobo,民進黨這種爛黨就不要再提出來了吧,0
4191,ce270651,花蓮王是國民黨內戰 不然很穩,0
4192,Nick12356464,笑死人  藍綠不能過半  但親中勢力過半就可以XDD,0
4193,Nick12356464,蔡宜芳?? 高雄我願意的蔡宜芳??,0
4194,Nick12356464,柯糞還敢曬上面那張圖黃33不知道被誰抓去當副市長吼?,0
4195,megalink,會信這種帶風向民調的其實不用講那麼多,0
4196,F93935,別傻了 一堆含淚投國民黨的松信二十年都不會翻盤,0
4197,lysimach,費超爛,0
4198,userpeter,         許淑華加油，打倒費鴻泰！ :),0
4199,isotropic,這兩區藍都不可能輸贏多贏少的問題，花蓮王更穩,0
4200,DORAQMON,2020下架民進黨，不能讓民進黨過半,0
4201,revera1992,肥皂芳什麼不學只會背刺,0
4202,revera1992,希望國民黨滅黨,0
4203,revera1992,肥皂芳更爛,0
4204,gakki520,國民黨倒一倒,0
4205,LITTLEDENNY,推,0
4206,LITTLEDENNY,加油,0
4207,h22212247888,下架國民黨,0
4208,popopal,再等個10年看友沒有機會 雖然2022老K滅,0
4209,KKB,https://i.imgur.com/APf4em0.jpg,0
4210,KKB,蔡宜芳沒作過壞事就贏藍綠了,0
4211,windbomb,這區跟港湖有機會翻,0
4212,signm,蕭美琴真的不可能啦，花蓮王欸,0
4213,weiprincess,幫精神支持！,0
4214,timlu,曾士費 XD,0
4215,paullin,許淑華在北議會的品質也是科科,0
4216,greedypeople,爆地點  精神上支持,0
4217,sandemo,看完了,0
4218,rscs,加油打倒費～～,0
4219,Posaune,羅明才明明就還在  而且比費還穩,0
4220,ri99,許淑華加油改寫歷史,0
4221,ri99,身為北市第七選舉區的選民我也想選許,0
4222,linshuan4429,推 不能讓花蓮王上,0
4223,chules,下架費鴻泰,0
4224,Ladios,垃圾KMT包一包,0
4225,DreamYeh,XD,0
4226,Ghamu,藍綠一樣爛 票投小黨不要讓藍綠過半 保送國民黨成為最大黨 師父加油！,0
4227,Zeldaa,為了下架老藍男 需要投87議員? 你也87民進洞催票催很急喔 跟廢物政二代那區一樣,0
4228,hank7218,嘎啦嘎啦,0
4229,Tattoo,柯文哲最怕國民黨不見,0
4230,akway,希望能改變歷史,0
4231,dy2012,同為土生土長松信人推一個！許淑華自己也很努力 問政也有目共睹乾 不是這區的少在那邊說藍綠一樣爛,0
4232,dy2012,昨晚參加許的劇團活動 很多年輕爸媽費的本陣吳興地區近幾年來了很多年輕人 眷村老人也在凋零費還請吳思懷來站台 光這點就不能投他,0
4233,dy2012,乾 蔡宜芳完全空降又無腦 鍵盤松信人別嘴信義區選民根本不認識這人,0
4234,dy2012,許有爭議 但問政成績請自行去查 能在鐵籃區那第一高票不是隨便做就能拿的,0
4235,dy2012,蔡宜芳這咖小不知道之後又要嫁去哪了呵呵,0
4236,dy2012,一堆鍵盤松信人在哪裡喊廢票我也是醉了,0
4237,dy2012,不投藍綠可以 但蔡宜芳那智障又空降就別出來丟臉了,0
4238,TryToBe,蕭美琴哪是苦戰，根本就超輕鬆，敗率100%何來的苦戰？王廷升跟花蓮王1個B級1個S級比個懶覺，要是你講的那些對花蓮王有影響他老婆怎麼拿到7成1的選票？,0
4239,woods0598,菜宜方我,0
4240,Leo3492351,許淑華喔那還是投費好了呵呵,0
4241,mark751019,他媽的，綠不過半只會更亂，改革停滯,0
4242,yanmeier,推,0
4243,jkmeiya,推,0
4244,chenyei,民進黨加油，國民黨垃圾政客一定要倒台,0
4245,s595857,老藍男跟吳斯懷都下去,0
4246,whface,推,0
4247,sid300,國民黨請退出台灣,0
4248,autokey,選舉到了~這種文章越來越多,0
4249,Dethklok,投給費鴻泰，就是支持韓國瑜吳斯懷!!,0
4250,Dethklok,投給費鴻泰，就是支持韓國瑜吳斯懷!!,0
4251,angelliao37,推,0
4252,bajo,花蓮是不可能贏的！真的,0
4253,hunc,掃除KMT搞笑咖就看這次了。拜託給年輕人機會,0
4254,haiang,許淑華沒有比較好,0
4255,NTJL,花蓮王海放 不要想了,0
4256,mnb1234,可是民進黨是許淑華耶,0
4257,warchiefdodo,新潮流立委不投，投小黨,0
4258,wchwc,推,0
4259,qaz950197,咖啦嘎拉,0
4260,franz10123,推 信義區選民,0
4261,omegajoker,推,0
4262,Asato163,推在地人，能拉藍下來確實是提醒他們好好做事的警告，但必須說許也沒很好,0
4263,FRANCO11,很難吧 只能期待他們不要出門投票,0
4264,stocktonty,桃園新竹都能翻了 真的沒什麼不可能,0
4265,chris2431,這次就不反串了  費在松信根本躺著選每次看他問政方式真的會想吐血,0
4266,chris2431,現在在八卦反藍的都會被說成蟑螂  呵呵,0
4267,chris2431,不知道怎麼反駁就先抹蟑螂就對了XD,0
4268,chris2431,貼個圖抹蟑螂  重點圖根本跟原PO沒關係,0
4269,chris2431,花蓮蕭要贏我也覺得太難了,0
4270,chris2431,某ID可能看到呱呱就覺得跟鴨子有關吧XD那圖我有看  根本看不出跟原PO有啥關係,0
4271,cruelgentle,https://i.imgur.com/uhMZIHn.jpg,0
4272,AROD99,蔡宜芳去選議員吧....費該退了!!!,0
4273,daster,最怕國民黨不見的是民進黨，因為這樣他們會變最爛,0
4274,lungfat258,我可悲北屯人還是看省智慧躺著選,0
4275,atyin,說真的許很討厭但費更糟。不過我是北松山就是了。,0
4276,night957,每次看到費就倒彈 每次都選中,0
4277,smallbrother,最糟的KMT先下架啊，有人有疑問嗎？,0
4278,usoppp,許就是跟kmt戴錫欽搞在一起的那位要選許真的不如廢票討厭kmt可以把票給小黨  不要被蟑螂誤導,0
4279,Titus,花蓮智力測驗,0
4280,OGCed,穩了,0
4281,flybirdy,費真的爛到炸 還能一直連任,0
4282,zzyyxx77,費鴻泰上電視看金恆煒被打在看戲這種立尾爛死了,0
4283,zzyyxx77,連裝樣子勸架也不會 幹,0
4284,carter8866,四個笨蛋XD,0
4285,ab19857491,看看費處變不驚的態度，旁邊都打起來了，還可以裝沒有事，連勸架都沒有https://youtu.be/0HjNem0roII,0
4286,batis,推 費鴻泰上節目的嘴臉真難看希望蕭美琴能上,0
4287,JosephLuke,加油！下架吳斯懷、下架國民黨,0
4288,Maxslack,我戶籍30年信義 就是因為上一次綠社他媽的背刺讓我超討厭社民 超鳥在這種單一選區投沒協調的小黨就是保送kmt啦 有什麼好說的,0
4289,liudwan,好文推,0
4290,guitar331,費真的很廢,0
4291,cxzeilliot,Dpp選上也是...四年看不夠嗎。不投藍綠,0
4292,garyyang36,https://i.imgur.com/c3RkzCy.jpghttps://i.imgur.com/FkuiysV.jpghttps://i.imgur.com/uI8ko7j.jpg,0
4293,orgysolitude,加油，繼續努力,0
4294,s39602104,要選當然選有奶的,0
4295,nn70,https://i.imgur.com/5NiBdx1.jpg啤酒鴨帶風向集團跟原po很熟喔,0
4296,nn70,替政治公關公司做事的人死全家,0
4297,nn70,https://i.imgur.com/5NiBdx1.jpg 心虛哦沒事跟beerduck重疊機率有多高,0
4298,ucieric,推,0
4299,zzzmmp13,推,0
4300,kosac,投小黨   總統廢票被抓到蟑螂好朋友  笑死,0
4301,kaitooru,希望,0
4302,bofill,每逢納稅季節費的宣傳車就會出來廣播免費諮詢，然後在市場門口擺攤，藍營年長者很,0
4303,bofill,吃這套，除非年輕人集中火力改投其它陣營否則要翻盤很難,0
4304,yamhome,現在報稅難度小，施這種小惠實在很廢,0
4305,yankeehater,推,0
4306,KATPING,加油,0
4307,cutesuper,松山信義老眷村太多 狗黨躺著選就好雖然許淑華也沒啥 但至少看臉蛋就爽,0
4308,tbere2002,推啦,0
4309,itoh,王者哪有這麼容易擊敗,0
4310,insomniatw,腳跑出來了囉,0
4311,insomniatw,Dpp雙標黨就是下去,0
4312,CN091118,推,0
4313,XiAnR4,阿所以為什麼要投給許淑華？一大堆的廣告看了就煩,0
4314,kingbar815,我只想知道怎麼會推蔡宜芳來攪局.....,0
4315,kingbar815,蔡去找老公實際點民進黨這次也是推新中生代去打艱困區但起碼像莊瑞雄屏東穩上，也退出來拼不分區。算比較有敢換血,0
4316,kingbar815,國民黨沒什麼新生代，再不培養。只會被小黨蠶食席位而已你有蔡宜芳,0
4317,ck930815,蔡宜芳應該就來搏版面用的,0
4318,farnorth,花蓮王真的太難了,0
4319,mirac1e,很難啦 這區立委基本上還是藍營的2016是因為KMT大逆風 結果還是贏今年基本上民進洞區域立委選情都不好何況這區是藍色的民主聖地 要贏太難了,0
4320,mirac1e,2016KMT立委是脫褲子 這區都能贏今年你要贏他 幾乎是不可能的事情上一屆應該是最好的機會 可惜綠營自己分裂 今年回到一對一 實在看不出贏的機會,0
4321,david624,沒拉下來 也等於 靠鐵票就好,0
4322,hikari22,阿不是綠蟑螂都說民眾黨親藍嗎.蔡宜芳這樣看來是幫dpp呢,0
4323,fiegger,智力測驗又要開始啦,0
4324,mikeyben,推,0
4325,happiness10,超討厭費 噁心,0
4326,v19791119,費爛 許爛，跟選總統一樣，只能挑爛,0
4327,hipmyhop,最大的智力測驗根本在台北 別笑高雄,0
4328,aicassia,同選區支持你！,0
4329,rxers1994,支持,0
4330,THAO168,你的分析很精闢，我會努力用你的觀點去幫許拉票,0
4331,gracefeather,蔡宜芳說要嫁高雄的，現在？,0
4332,machinle,支持,0
4333,lemongreen81,謝謝提醒原本沒要投 會來投費了：）,0
4334,twic,幹好噁 一堆抹人蟑螂的,0
4335,busman214,柯糞還是會投費啦 反正師傅的旨意就是誰反民進黨就投誰啤酒鴨又是什麼梗?,0
4336,umum29,告訴你一件事:啤酒鴨的好友都來推文了你被當作頭頭了,0
4337,CavendishJr,那個關係雲根本不準，幾乎每個人都是一大團一直貼的那位可以去看看自己的關係雲,0
4338,noneed2argue,加油 淑華 美琴,0
4339,hshinglin,推 費真的感覺超廢,0
4340,poisonshing,背骨去吃屎,0
4341,dingdong888,要我支持跟藍議員有誹聞的許？風向仔就免了，ccc,0
4342,edwardtp,自從我有投票權以來，就一直想要拉下費,0
4343,mimimoumou,不就立場相近或關注議題相近的意思而已嗎？別人要推原po的文章，原po還要做id審核？白粉可以因為這樣就抹人蟑螂？,0
4344,crocker,花蓮如果選民自動棄保 那蕭美琴就會輸的很難看 上次楊實秋是藍的 可以吸到費的一些票 這次說差4%多...似乎不太可信,0
4345,crocker,上次沒呂的話楊實秋會贏啊 但是那是因為楊實秋是藍的啊 回歸藍綠對決綠的不會贏,0
4346,TrunkV,      終局之戰,0
4347,herosan,費上次沒有呂出來分早就要輸了吧,0
4348,ilovettb,曾士費,0
4349,scratch01,XD柯韓糞崩潰中,0
4350,slimak,讓老男人下課,0
4351,teddyspice,推,0
4352,ajie128,那些支持藍的柯糞真的可以去吃屎,0
4353,reader2714,楊實秋那次被綠盟搞讓我對綠盟很不爽,0
4354,stratford,信義區居民投許淑華+1 一起送費回家養老,0
4355,roloveyou,KMT繼續躺著選,0
4356,b54102,支持藍守住 不能讓民進黨過半,0
4357,smsmsm,推,0
4358,mildred19,酸民不就最喜歡咆哮官員的立委嗎,0
4359,starmiau,同選區推,0
4360,gossipboy060,推,0
4361,ocean011,五毛真多,0
4362,HorseWing,這種就是討厭大於喜歡的投票思考，高雄左楠區也是這樣啊......,0
4363,c2c10418,加油 推 集中選票下架舔共立委,0
4364,Cpan117,信義絕對不投廢,0
4365,Suboy,同意,0
4366,a0987618370,蕭那個民調是還有國民黨候選人欸,0
4367,cheer67,民調失真~ＤＰＰ要贏機率0,0
4368,p1227426,藍綠誰當選有差嗎？,0
4369,qmzoak,俺也是信義區，不爽投 這回pass,0
4370,qmzoak,綠綠 這次別贏的太貪心 不要傷害單純的選民,0
4371,TWkiller,許上不就代表陳雨凡的綠色團結是正確的，支持黃國昌的都應該投第三勢力蔡宜芳,0
4372,TWkiller,支持黃國昌路線的記得集中選票投蔡宜芳,0
4373,ellenleee,許淑華真的超努力的，我看到很多年了,0
4374,webberhan,算智力測驗高標,0
4375,rkb84,"民眾黨也派垃圾,柯主席不用負責?",0
4376,ilbp,推推～因為一些關係滿常接觸到費  真的很討厭他不管能力如何，至少人品我沒辦法,0
4377,sk6,支持美魔女許淑華,0
4378,peterw,雖然你寫這麼多，但是傅費兩人還是會當選,0
4379,ethan30213,推,0
4380,kaka0426,垃圾資進黨 還想贏哦,0
4381,cathydiumin,推 下架廢藍男,0
4382,tigerzz3,好 衝,0
4383,tigerzz3,白粉仇恨大於理智的水準 適合給曾士費三人服務,0
4384,damnche,推推 要去投票就對了,0
4385,bibiwei,四傻有印象 XD,0
4386,bearkitten,說到這個費物就氣，吳興街這一塊被費物搞的豪無建設，這一塊腹地這麼大，可是連外交通十幾年了爛到爆炸，但一群廢物老人照挺，為什麼？因為動不動就辦到處蒐刮好處的里民活動討好老人家啊,0
4387,givar,希望這兩區都能翻 tmd洗洗睡,0
4388,BEHIND,北七,0
4389,iamok329,推,0
4390,extrachaos,費跟花蓮王實在應該下架,0
4391,normis722,分析得好！,0
4392,wildli0422,問題是許淑華好像也蠻爛的阿,0
4393,facewind,推，回收黨當選的不分區絕對沒有下限啦,0
4394,kaede0711,我們第三選區也有機會翻盤，請北松山中山的要支持吳怡農,0
4395,hadoly,推,0
4396,LocustMan,蕭美琴？你說礦業法的那個？,0
4397,xanthippe,現在反藍就說蟑螂，跟slow真的沒兩樣,0
4398,alasdair,下架花蓮王真是不容易,0
4399,keiko24,推 下架廢物老人 台灣才有希望,0
4400,khhuang1,推,0
4401,jfriendtw,笑死，干你娘民進黨立委都是垃圾,0
4402,bitterjob,推,0
4403,kime5412,必須推 國民黨不倒 台灣不會好,0
4404,elton0618,費直接不考慮,0
4405,laal,綠的是有多好？新毒瘤的許淑華？礦業法的蕭美琴？,0
4406,huangshinwen,推,0
4407,jims123,推,0
4408,ftsn,這裡只會說國民黨廢 確提不出民進黨的好民進黨的這兩位好在那  可以說明一下嗎？,0
4409,TaurusWolf,推,0
4410,questionboy,要選舉了 廠工文體又出來啦,0
4411,vingfing,許淑華跟戴錫欽怎麼不一起選？,0
4412,RAPPIRANGAI,曾士費連線不是浪得虛名的,0
4413,cp17,我原本是想大聲斥責 但許的皮衣實在太緊,0
4414,OhYang,讓民進黨多拿幾席，證明民眾肯定民進黨的施政？要民進黨學會謙卑跟要國民黨的立委長腦根本就是一樣等級的困難問題,0
4415,rickylin,推,0
4416,lalawoo712,推，但是費還是一定上,0
4417,h760108,聽你在亂喇叭，那場質詢是叫高鐵董事長講陳明文300萬怎麼發現、幾時報案、報案內容，高鐵董事長當他媽現場全智障說偵查不公開，哪來的不給官員解釋政策？,0
4418,RbJ,推,0
4419,HHToothpick,國民黨以外的都好,0
4420,eyeshield21,田智宣沒死花蓮縣長會翻盤變綠也說不定,0
4421,bingreen,車輪黨鐵票不太會跑票，嘆氣,0
4422,sharkdd,xD,0
4423,oneoreo,費真的廢，但藍腦歸隊很恐怖,0
4424,colapola,蓮池克蕾雅之前是北松山的議員說實在也作的不怎樣可惜不像北松山。沒有吳可以投,0
4425,sharkimage,#1T2VbTf9https://i.imgur.com/Oqv85yw.jpg,0
4426,sharkimage,https://i.imgur.com/DG82qOQ.jpg許淑華議員擋公宅耶,0
4427,sharkimage,擋公宅的議員 綠粉這麼愛喔,0
4428,sharkimage,https://i.imgur.com/iqZgR28.jpg民進黨先解釋欠債吧,0
4429,dogmodogmo,樓下塊抹網軍1450,0
4430,EbEbyaya,費鴻泰嘴臉真的不下吳斯懷,0
4431,Finarfin,費這種貨色可以連任就知道都為了利益啦,0
4432,PPK33,看到 曾士費 笑出來,0
4433,F12NLargo,媽媽戶籍信義區 會投許,0
4434,mynewid,老人快死光了呀嘻嘻,0
4435,banana246,許不就好棒都沒缺點呢呆丸價值爆棚,0
4436,BlueKidds,講的許婌華好棒棒一樣,0
4437,Bonjwa,  掉廢副藍男！,0
4438,philip1111,四傻羅明才還在新北市啊 也是躺著選幹,0
4439,proque,支持美魔女許淑華,0
4440,apenguin,跟某垃圾比起來確實好棒棒,0
4441,walter0217,信義區+1 下架廢費,0
4442,youdar,賭爛費鴻泰很OK，問題是民進黨加許淑華比垃圾好棒棒的啥？廚餘還是回收？現在是比爛哦,0
4443,kymcoco,看來只能投宜芳了,0
4444,newgpx,蔡宜芳都和費鴻泰合照了呢 演都不演,0
4445,sinonpower,下架老廢,0
4446,mikeneko,花蓮王躺著上啦，想不到有輸的可能,0
4447,alexyuya,許淑華我不行,0
