num,id,content,class
8071,diyaworld,https://i.imgur.com/BIlyq5q.jpg,0
8072,negatron,韓粉全灌民眾黨，不分區名單不夠用的,0
8073,Molester5566,讚啦 菸粉要皮皮挫啦XDDDD,0
8074,Molester5566,期待柯和國民黨大老們齊喊韓國瑜凍蒜！,0
8075,muscle1204,不可能,0
8076,rko1470,烏合之眾有什麼好挫的XD,0
8077,if2,這畫面太美 瑟瑟發抖了,0
8078,bbbruce,讚,0
8079,amego2017,現在民眾黨員不就在狂蹭KMT鋪梗中要準備上演泛藍大團結嘍~,0
8080,ecat,當然會提前一天啊　柯糞崩潰一晚睡個一覺後　信仰值就回滿乖乖投韓,0
8081,LADKUO56,跑去幫韓站台喔 直接把他現有選民趕跑神經病才這樣搞吧,0
8082,ZMittermeyer,哎呀，李扁的黃金時代真的要世代交替了，時間過真快，中生代罩得住嗎,0
8083,jenchieh5,這畫面太美  你不要嚇我,0
8084,CTHsieh,突然好期待這個畫面。這畫面太美，難以想像。,0
8085,gj94ek,會 有柯力挺,0
8086,ramirez,會喔 顆顆,0
8087,lmc66,小藍回歸 中國人大團結,0
8088,gogoto990,柯韓合 去年效應 不敢想像,0
8089,sunsam,穩了 ：）,0
8090,Movice,沒輸過逆轉個屁,0
8091,a176893,問高雄人啊,0
8092,peter080808,柯韓粉歸位,0
8093,ericisfish,會 柯粉力挺,0
8094,MVPGGYY,北柯南韓 白色力量,0
8095,tim1112,柯粉就是韓粉,0
8096,Grandslammmm,對不起... 感謝醜女賜票,0
8097,z23061542,41分推 最後柯一定會幫韓站台的,0
8098,irosehead,像去年一樣把韓總洗得白帥帥就贏惹,0
8099,lanx105,會哦 看看孫先生民調...,0
8100,Kyameron,柯韓合體所向無敵,0
8101,neoteching,柯韓一家親 穩了,0
8102,allen0080,逆轉什麼？本來就會906萬票獲勝。,0
8103,DreamYeh,會 只要你不去投票,0
8104,oldmangoes,會,0
8105,CYL009,說幾次 不會啦幹,0
8106,Capital235,會 1/12號會逆轉,0
8107,RachelMcAdam,柯粉帶槍投靠，搞不好有機會喔,0
8108,andy89202033,會 澀澀發斗,0
8109,white198308,誰要選那個白痴,0
8110,littmann,罷免票一定可以逆轉勝，超過一百萬票,0
8111,s1032kj,會柯都跪下來舔了一定贏,0
8112,WeiKitten,韓導逆轉機率趨近於0,0
8113,fasuhaaa,柯seafood下令支持就會贏,0
8114,lolovero,會，看年輕人投票率,0
8115,MoWilliams,笑死  沒輸500萬都算韓導贏,0
8116,csshs,會 柯韓大合體 逆轉勝,0
8117,meaa3,叫他直播時褲子脫下來看肛門有沒有得痔瘡，反正這麼愛講，這些對他小菜一碟，省得憨粉一直問,0
8118,CTHsieh,有柯批暗中支持，韓導還不逆轉腎？！,0
8119,qwas5789,有廣大吃屎眾支持 這是有可能的,0
8120,qwas5789,2020讓我們喜迎韓總統 柯韓糞高潮,0
8121,gofPTT,有可能喔 網路總說自己身邊都沒憨粉 這種心態就跟那些憨粉看自己身邊都跟自己一樣的智障一樣,0
8122,chioio,會，柯粉都改投韓國瑜了,0
8123,cocaineweed,會哦,0
8124,lion3306,會，加油,0
8125,kshslinyoga,柯差不多該替韓站台了吧 柯粉又不想投宋,0
8126,bubblewn,他已經逆轉了呀 逆轉輸,0
8127,yoyo85101919,會 韓導加油,0
8128,Waylon107,柯粉力挺民調翻轉,0
8129,winner4local,韓粉：韓沒落後過，何來逆轉勝的道理？,0
8130,elainakuo,看看政黨票會不會變少,0
8131,RodrigueZ810,開始覺得你先知了 柯韓要一體了= =,0
8132,ericisfish,711棒球版鬧不夠，跑來這篇鬧啊？,0
8133,DreamYeh,一個正常的支持者只會希望票多,0
8134,macoto4444,吳怡農跟吳乃德真的猛反觀章孝嚴,0
8135,rgdiao,他長得像郭欣,0
8136,airways,多撐幾年是在影射蔣萬安嗎？,0
8137,pandp,奇怪，怎麼不找他伯父同框加分？,0
8138,godog,跟綠共站在同一邊 大扣分,0
8139,urban01,比較藍營的知識藍竟然是連勝文 唐湘龍這種下流角色,0
8140,terminator3,肯當兵真的扯 浪費人生==,0
8141,lovetaipei,這篇要怎麼截圖?,0
8142,southes,支持,0
8143,brella,柯文哲正式表態總統支持韓國瑜,0
8144,tim1112,正好讓我綠一次打爆兩批烏合之眾,0
8145,yuxds,之前明明就酸過韓國瑜不少次,0
8146,Molester5566,到時候選前之夜合體 我看柯韓黑會崩潰到看身心科,0
8147,royroy666,菸糞跟側翼不這樣就不會選舉,0
8148,nightyao,但是韓市長不介意被酸啊,0
8149,Grandslammmm,蟑螂之眾講話好大聲喔XD,0
8150,Grandslammmm,早說了 無腦才投母豬菸來清算自己,0
8151,Grandslammmm,反正不吱持蟑螂就是柯韓糞 洗一年了,0
8152,omanorboyo,不會講支持 但私底下師傅師母一定投韓,0
8153,omanorboyo,尤其是佩琪幹意滿滿滿...,0
8154,omanorboyo,投票本來就看奇摩子 菜包草包哪有差投票當下你比較賭爛誰就投對面而已,0
8155,omanorboyo,柯粉不認同師傅就給我滾去投時代^^不然就乖乖把票蓋給韓國瑜,0
8156,rko1470,那如果沒合體，韓粉是不是要準備寫遺書了XD,0
8157,MVPGGYY,推樓上的，不會到明講但我看私底下一定投韓XD,0
8158,elainakuo,柯文哲會被壞嘴害死 大家只會記得對方對我方做不好事,0
8159,yutinbabe,否認 憤怒 討價還價 崩潰 接受....你現在還在第一階段,0
8160,amordelcor,因為柯就垃圾藍綠的照妖鏡呀 XD,0
8161,nicholas0406,眼瞎啦 ? 這麼明顯哪來的帶風向,0
8162,tenfu,蔡璧如:小時候偷摘瓜，後來改過自新這是不是帶風向,0
8163,akway,韓市長聽的很爽阿 幫忙讚聲,0
8164,ahuahala,不厭其煩再說一次，柯男就是會保護小藍，日本人已經畫給你看了。不支持綠沒關係，打小黨站藍那邊就是噁心,0
8165,Sinreigensou,是菸粉帶風向,0
8166,Sinreigensou,反正柯真的挺韓我就投時代 目前看起來根本不是柯罵高雄負債然後韓國瑜來蹭而已,0
8167,Sinreigensou,反正柯挺韓時代多一張票 不好嗎柯挺韓就是打臉過去挺郭台銘的自己,0
8168,acln0816,就那麼剛好的會長去挺陳明義也那麼剛好的柯說韓烙跑是因為高雄債務有沒有都那麼剛好的啊？不要忙著切割 陳明義都可以支持啦下限還沒看到盡頭啦,0
8169,acln0816,就跟去年柯也沒明講挺韓啊 但很明顯到時候就知道,0
8170,webonomics,韓草包都說柯師傅是伯樂了,0
8171,KZS,講得好像柯支持韓一樣 笑死,0
8172,RodrigueZ810,柯明明就有說三千億是韓國瑜選總統重要原因 這樣算酸?還是幫解套?,0
8173,RodrigueZ810,現在趕快練習柯韓一體打字速度拉,0
8174,tmnozjwklwn,民進黨就很急,0
8175,RachelMcAdam,只剩下柯粉蒼白無力的護航,0
8176,warchiefdodo,so?他也講韓烙跑啊是烙跑的原因，但還是烙跑啊，要護航根本不會講烙跑,0
8177,ssiou,怎麼覺得你過幾天臉會腫起來XD,0
8178,LADKUO56,講那個三千億根本練肖話...前兩天沒看新聞還不知道有這件事,0
8179,lavarslaker,帶風向的是你吧,0
8180,briareus,幫韓國瑜衝總統票 你不滿嗎,0
8181,briareus,不投韓的一定是假扮的柯粉,0
8182,DreamYeh,我看過很多柯評價韓蔡的影片 我不認為他會支持韓,0
8183,a176893,都挺800壯士了，再演就不像啦,0
8184,KingChang711,原PO不要哀了，這次風向的風速高達每小時350公里，屌打高鐵時速,0
8185,tony09100920,這邊的柯粉都吸有夠多的想嗆陳菊我可認同，但為了嗆陳菊，倒因為果合理化韓落跑？,0
8186,Dreality,蟑螂跟煙粉就自大想要一次殲滅所有敵人自己撈好處,0
8187,phHAR,柯粉切起來 師傅講的話不代表師傅的黨跟師傅的意思啦 我們都誤會了,0
8188,phHAR,柯粉強一點好嗎 只會貼別人標籤zzz,0
8189,nolimits,http://i.imgur.com/rCYTRVE.jpg,0
8190,lmc66,小藍就是小藍 否認一百遍還是小藍,0
8191,wowpoqwow,民主社會支持韓不行嗎？,0
8192,Kyameron,柯韓合體所向無敵,0
8193,jack0216,我看柯糞崩潰語無倫次才好笑吧陳明義支持 然後緩頰韓導XD,0
8194,jack0216,柯屁自己幫韓導緩頰 柯韓糞說別人洗？緩頰怎麼不講啊笑死,0
8195,starport,腦袋只有怨恨的死老頭 滾去跟那些老藍男取暖去吧,0
8196,oncemore,投民眾黨的風險就立法院長投給吳敦義我不想承擔這個風險,0
8197,s1032kj,集中選票國民黨過半,0
8198,Cendrillon,罷韓遊行前夕，用3000億説法，間接替韓落跑高雄市安選總統做開脫，想抵消力道同時助韓，這不是細膩的挺韓政治操作是什麼？,0
8199,glenmarlboro,柯韓本一家 菸粉崩潰？想多了吧,0
8200,ST3,菸粉是真的很愛崩潰幻想,0
8201,castalchen,這個本來就是在酸韓國瑜 一堆蟑螂養的在高潮,0
8202,castalchen,腦子裡大概都裝蟑螂屎才會覺得這樣講在挺韓,0
8203,victoryman,推,0
8204,rustic5566,早就說蟑螂就是愛抹啊 連在酸韓都能被菸粉說成在捧 可憐喔,0
8205,Citer,是不是又要41分推 文哲最衰,0
8206,allen0080,柯文哲太恨小英了，草包也照吃,0
8207,pokemonoxo,柯事實上只是不滿一堆縣市欠債不還還在大撒幣，一堆腦子不知道是真的腦還是不知道自己腦,0
8208,cutbear123,票投民眾黨=支持韓國瑜,0
8209,timeriver235,到處蹭政治利益，檳榔屎中如一阿,0
8210,fortrees,柯蔡陳三巨頭 加上某些底下的選將你也不能怪別人給你貼標籤為什麼其他政黨就不會,0
8211,omoi1988,柯韓團結一點啦 不然快被資進黨吃掉了,0
8212,chinhan1216,實際作為上 就是一直幫韓國瑜護航 噁,0
8213,lasekoutkast,那柯喊草包菜包喊爽的？,0
8214,lasekoutkast,前幾天民進黨那廣告又要拉柯救援？,0
8215,kakain,啊那是他們的工作啊 你覺得好笑他們是認真的好嗎,0
8216,kakain,廣告？網路上帶一下風向就沒事了,0
8217,a80563,菸粉亂吠,0
8218,oneyear,綠粉蟑螂真的很噁心,0
8219,kaku5217,票投韓國瑜  疼惜柯文哲票投民眾黨  疼惜韓國瑜,0
8220,stocktonty,開賭盤看最後幾天會不會合體啊,0
8221,zaqw641125,反串得不錯,0
8222,a4302f,你崩潰喔？面對現實吧 柯韓粉,0
8223,david624,事實上就是呀 否認第一步XD,0
8224,lau6m2002,最會貼別人標籤外加抹屎的不就是蟑螂菸糞嗎？,0
8225,dakid21,好了啦，真的本人說挺韓菸粉在來酸啊，一直帶風向不累喔，,0
8226,mino05510,韓很高興的回了啊，帶風向帶到韓都相信柯挺他，也是滿開心的,0
8227,amishitter,他會比你想像的有料,0
8228,petesam,柯韓一家親,0
8229,kenyeh001,我也看不懂，但是可能上面下令要這樣洗，唉 台灣價值的邏輯我跟不上阿,0
8230,s4511981,上班族們很急,0
8231,funwing,蟑螂很急阿,0
8232,kuijun228,你老闆都不能為他發言負責，你還想幫他切割,0
8233,jonejone,蟑螂周日加班嗎? XD,0
8234,SourireMask,柯私下投韓？柯又不是智障，怎麼可能私下投韓，韓粉別在那挑撥了啦,0
8235,duduchiau,全台灣最希望柯挺韓的就是綠營 哈哈,0
8236,WrongHole,,0
8237,oldmangoes,好喔,0
8238,ssiou,那投臉書，他最近剛砍掉幾十萬韓粉網軍,0
8239,tim1112,好啊 那我就來投網軍,0
8240,tim1112,因為我本來就不反對政府養網軍,0
8241,amordelcor,=.= 也覺得吸管真的要回來 這真的很擾民,0
8242,wilson200106,你這篇學吸管哥 下篇會不會學5G哥,0
8243,bluehttp,藍綠都有網軍，只是分布位置不同,0
8244,bluehttp,不然請你解釋韓導臉書會有這麼多用簡體字的網友，看起來就是假帳號,0
8245,c891011,好！動用臉書來管    用力管！,0
8246,DarkKnight,超過五篇了BYE,0
8247,bill750121,臉書那串是什麼 怎不講講？,0
8248,bill750121,八卦版1萬瀏覽 臉書那串15萬。馬上法院認證了 等你發表闊論#1TzNXR17 (HatePolitics)自然有人憨人去套個認證,0
8249,rjaws,你還是去學媒體識讀吧，不要人家餵啥都收,0
8250,ke0119,那個政黨沒網軍？是放棄選舉嗎柯文哲市府團隊有沒有人在網路上幫阿背說話帶風向？,0
8251,southes,不投五毛韓狗,0
8252,tmnozjwklwn,看你這種態度，民眾黨還是很有做為的,0
8253,elainakuo,不久後就入共產黨,0
8254,u5710587,因為蔡英文做得太爛了啊 不支持你不行逆 你們家的蔡英文不拿出來檢討嗎獨派都說受不了蔡英文了你還以為深綠的多挺你啊去問你們的戰友呂秀蓮啊有良心的都挺不下去 懂嗎蔡英文要是做得好別人會批評喔你這篇就是在問為什麼柯立場轉變啊因為你家蔡英文做的爛啊還有不能講理由的喔不然你這篇也別開了啊 廢文柯哪裡做對不起台灣的事情了沒頭沒腦說別人舔共 不用證據喔只會抹 英糞還會幹嘛柯走的是務實派 只有腦袋不正常才會整天跟中共嗆聲 跟小學生一樣他講的是自焚造成其他人困擾不用移花接木y你要死去河濱公園自焚啊 不要在家裡很合理啊 不然勒本來就小學生 這只有年輕人會被騙成人都知道跟瘋狗對罵跟白痴一樣大雄不會沒事去嗆技安啦只會默默走開而已,0
8255,u5710587,那你嗆了技安只會被打更兇而已啦台灣在馬英九時至少在國際都還有發聲空間 現在斷交那麼多國還有臉說你對喔,0
8256,u5710587,斷交了就說人家鼻屎國 你不知道那些鼻屎國在國際大會上幫台灣提交多少申請案嗎 什麼都不要都斷光光看誰幫你提案就算斷交了 以前人家也是幫你做很多事,0
8257,amordelcor,靠網軍呀,0
8258,stratford,http://bit.ly/2Po2zwF,0
8259,KCKCLIN,"現在還當柯粉的就韓粉水準反一國兩制 柯:挑釁,柯:自焚造成中共困擾恩 很不舔柯粉只會扣帽吧 罵柯就英粉? 笑死恩 反一國兩制是嗆聲是挑釁XD說自焚造成中共困擾是啥?柯和柯粉要不要先去被燒燒看阿",0
8260,littmann,懷恨在心，什麼理想都會走偏，氣量狹小，眼界不夠,0
8261,GUMIGUMI,蟑螂愈來愈多,0
8262,oldmangoes,公啥小,0
8263,scott0104,還好啦！這不就台灣人寫照嗎？一年前台灣人用選票教訓民進黨，民輸到連蔡英文都辭掉黨主席，當時有想到現在民進黨聲勢會起來嗎？還是你覺得當時那些投國民黨跟小黨的都是變色龍啊,0
8264,scott0104,不要對政治太入迷，這麼熱衷你有賺得比較多嗎？當然既得利益者除外啦,0
8265,scott0104,說真的啦！你能保證蔡連任後不會學馬來個蔡習會，來追求諾貝爾爾獎跟自己的歷史定位嗎,0
8266,stocktonty,因為器捐案汙衊他人格所以改挺共啊其實要改立場也無所謂 但不要裝清高嘛,0
8267,brella,是蹭吧,0
8268,tenfu,柯粉也被玩了一遍又一遍,0
8269,amordelcor,柯也一直被利用呀,0
8270,lmc66,柯粉被玩得高潮一波接一波,0
8271,CheDior,政治渣男,0
8272,akway,敵人要多 朋友要少,0
8273,andy89202033,柯糞被當狗玩XD,0
8274,peter89000,蹭人者人恆蹭之,0
8275,jevix,連自己的子弟兵也一直被玩XD,0
8276,elainakuo,全部都得罪光了 回頭跟全台最臭的當朋友,0
8277,proprome,歷史上變色龍很少有好下場的，柯文哲眼光太短淺,0
8278,oldmangoes,政治不難 良心而已,0
8279,cg7123456,是啊，到最後玩死自己,0
8280,ecat,可以了啦　起碼沒有得罪國台辦 合格警犬了,0
8281,GUMIGUMI,蟑螂又出來秀下限了,0
8282,amego2017,三角型,0
8283,joanzkow,不選的最大,0
8284,suyusian,變色龍，投機主義者，哪裡有好處去哪裡,0
8285,ilwe106,柯師傅的三角形國內版呀，結果自己的民掉從25玩到6~9之間，真的給他玩台美中三角形台灣應該早就亡國了吧,0
8286,poisonshing,蟑螂集團又來了,0
8287,allen0080,越是這樣他票越少，走著瞧。,0
8288,angelliao37,所以柯民調越來越低啊,0
8289,windom,對啊 每個他都磳 然後每個都看破他手腳跟他翻臉啊 台灣政壇最無恥的政壇變色龍 柯cf,0
8290,lescholar,不變的是遇到中國亞斯伯格症就好了,0
8291,qwas5789,柯文哲就是一個政治撈仔啊= =政壇還有哪黨還沒被他背刺過啊？,0
8292,iamsafin,統促黨還沒背刺過 是真愛,0
8293,Waylon107,政治不難，投機變色就好,0
8294,southes,越嘴越低好吧,0
8295,cutbear123,票投民眾黨=支持韓國瑜,0
8296,g9911731,恩,0
8297,brella,柯文哲就是力挺韓國瑜,0
8298,Cendrillon,來不及了，哈哈,0
8299,RachelMcAdam,票投民眾黨=支持韓國瑜,0
8300,KingChang711,柯文哲力挺我們韓大哥連民進黨內部都叫柯粉挺韓國瑜了民進黨他們覺得柯粉的票很髒#1Tz6ng48過幾天就有柯韓合體的民調了結果應該會很像我昨天PO的創作文,0
8301,crazypeo45,看來今天辯論的成果又會被洗掉了,0
8302,tim855042,想洗風向 來不及啦,0
8303,tim1112,柯當然支持 或者說我很希望柯現在就表態支持,0
8304,tim1112,既然合體就要大方站台 柯不選總統就不用顧忌什麼 希望下次韓的造勢晚會可以看到柯登場,0
8305,nicholas0406,柯韓一家親 還假,0
8306,lsjh,柯P的左右搖擺發言 都為未來選總統找票而已,0
8307,elainakuo,柯黨就是髒,0
8308,kkenex,改成荷包要贏比較讚,0
8309,elainakuo,造謠三洨,0
8310,fortrees,造謠,0
8311,z23061542,美中貿戰已落幕= =你看哪家新聞的,0
8312,Cohlint,那台新聞有報導啊，這麼大的事怎麼連電子媒體都沒消息……,0
8313,kaku5217,貿易戰只是幌子，美中對抗才是根本,0
8314,castjane,感覺不出來,0
8315,rayven,誰跟你落幕，至少得打上個廿年,0
8316,kkenex,寧願給時力XDDD,0
8317,KCKCLIN,柯文哲：韓國瑜會比你們想像的更有料,0
8318,KingChang711,蔡英文也不要柯粉的票,0
8319,andy89202033,民進黨不理柯滿久了,0
8320,Sinreigensou,民調看起來親民黨被民眾黨吃了,0
8321,amordelcor,=.= 等他搞個尊王攘夷,0
8322,larusa,對不想太複雜的選民  給DPP或時力比較單純  柯CF過彎技術很好  要上柯這台車怕暈車的鐵定不行,0
8323,s1032kj,支持國民黨讓柯來選黨主席,0
8324,Grandslammmm,說個笑話 DPP論轉彎,0
8325,starport,沒事 小波浪而已 蹭韓的票可以彌補師父是政治精算師 算無遺策 穩的,0
8326,eyeter,我這票本來就不投TMD 只喜歡看笑話,0
8327,kaku5217,票投韓國瑜  疼惜柯文哲票投民眾黨  疼惜韓國瑜,0
8328,stocktonty,年初想蹭  韓還不給蹭咧 現在又不同了,0
8329,e44444,民進黨知道冷出來柯p，不用理他就好,0
8330,Bonjwa,這次選舉，蚵昌含會被三殺...,0
8331,cooldogy1973,樓上是愛做夢的朋友,0
8332,qwe3457878,zzz,0
8333,mithralin,排個版好嗎,0
8334,mithralin,貪污不清楚，不過斷手下台的倒是有,0
8335,vow70,斯文里都更，去問問當地民眾的感想就對了。扁、馬、郝在選舉時都去那邊開過支票要都更結果選完就放生這些弱勢居民，只有柯真的幫,0
8336,jullei,都不敢拿小英出來比民進黨真可憐,0
8337,victorly,不知阿扁任內有沒有一級首長貪污？,0
8338,gooho,柯五年無感,0
8339,jt13,打基礎的你當然無感..跟把馬子一樣只想爽不想經營感情基礎 你這樣對嗎...,0
8340,elainakuo,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
8341,elainakuo,年輕柯粉再跑一波對不起 我考慮過 最後還拉了2票投柯,0
8342,ILoveKMT,傻眼 柯文哲是綠的 好不好 !,0
8343,terminator3,想換副手嗎？2024韓柯配,0
8344,MonkeyCL,柯韓一家親 溫馨,0
8345,MonkeyCL,北柯南韓 台灣人真幸福,0
8346,oldmangoes,不演了,0
8347,nicholas0406,柯韓一家親 一搭一唱 唱雙簧柯打陳菊 當側翼，韓導表示讚 一搭一唱 還不是一家親,0
8348,wowpoqwow,好兄弟,0
8349,wowpoqwow,落跑扯到財政，騙小孩子喔,0
8350,jordanlove,看來很對味哦,0
8351,cg7123456,不演啦？可以確定柯韓一家親了,0
8352,gogen,https://i.imgur.com/oh5FG0X.jpg柯幫忙抹黑陳菊借了三千億，事實陳菊任內只借1037億柯當初就是誇韓很有料，力挺，peggy還說韓是縶友,0
8353,tagso,柯韓好像相聲段子,0
8354,sunrise2003,泛藍大團結,0
8355,RodrigueZ810,柯韓一體北柯南韓四一分推,0
8356,a58461351,柯韓一家親，不演囉！嘔嘔嘔嘔嘔,0
8357,pita30,南韓北柯一家親,0
8358,perec,蚵含一家親,0
8359,srwgreat,大藍小藍合作了 蔡英文嚇到發抖了垃圾不分藍綠 但藍垃圾比較香,0
8360,yudeifish,幹笑死,0
8361,cores,又是1個垃圾不分藍綠,0
8362,cores,無能韓選上看到債務嚇傻沒得撈才落跑選總統,0
8363,cores,https://i.imgur.com/wavMqCq.jpg,0
8364,hammers,柯：整天花天酒地,0
8365,inb,台北人對不起台灣，投出這種人,0
8366,rainbowcrash,幫柯粉們QQ,0
8367,nightyao,不在意柯p之前怎麼酸的韓市長，跟一直找柯市長毛病的民進黨英潮流、卡神，高下立判。,0
8368,victoryman,韓導不行了,0
8369,tigerzz3,哈哈幹 柯韓一家親 讚啦,0
8370,diyaworld,https://i.imgur.com/BIlyq5q.jpg,0
8371,EggAcme,北柯南韓 四一分推,0
8372,a5531775,韓總的溫情呼喊柯師父聽到了嗎？趕快公開支持與站台韓總 咱們一起打倒綠共,0
8373,stratford,柯韓本一家，師父認證的有料市長。,0
8374,wilson200106,你看吧，不好好挑議題切割，被韓騎到頭上去了吧,0
8375,DFTT,再度淬鍊一波 柯粉鍛鍊成鋼,0
8376,cschuan,泛藍大團結,0
8377,walyun,讚 這樣就對了,0
8378,braja5566,泛藍大團結,0
8379,webberhan,如果柯挺韓也太87了吧,0
